base_rate,candidate_id,coverage,lift_pp,mode,passed_count,passed_positive_count,positive_count,precision,recall,regime,signal_count,stage,ticker
0.2692307692307692,stage3:BBIO:82c4a7aa36a9,1.0,0.0,baseline,26,7,7,0.2692307692307692,1.0,stress,26,stage3,BBIO
0.2692307692307692,stage3:BBIO:82c4a7aa36a9,0.46153846153846156,-1.9230769230769218,filtered,12,3,7,0.25,0.42857142857142855,stress,26,stage3,BBIO
0.6538461538461539,stage3:BBIO:82c4a7aa36a9,1.0,0.0,baseline,52,34,34,0.6538461538461539,1.0,train,52,stage3,BBIO
0.6538461538461539,stage3:BBIO:82c4a7aa36a9,0.34615384615384615,34.61538461538461,filtered,18,18,34,1.0,0.5294117647058824,train,52,stage3,BBIO
0.45454545454545453,stage3:BBIO:82c4a7aa36a9,1.0,0.0,baseline,33,15,15,0.45454545454545453,1.0,oos,33,stage3,BBIO
0.45454545454545453,stage3:BBIO:82c4a7aa36a9,0.45454545454545453,-5.454545454545451,filtered,15,6,15,0.4,0.4,oos,33,stage3,BBIO
0.6181818181818182,stage3:BE:b07b2e49fef8,1.0,0.0,baseline,55,34,34,0.6181818181818182,1.0,stress,55,stage3,BE
0.6181818181818182,stage3:BE:b07b2e49fef8,0.07272727272727272,-11.818181818181817,filtered,4,2,34,0.5,0.058823529411764705,stress,55,stage3,BE
0.5175438596491229,stage3:BE:b07b2e49fef8,1.0,0.0,baseline,114,59,59,0.5175438596491229,1.0,train,114,stage3,BE
0.5175438596491229,stage3:BE:b07b2e49fef8,0.12280701754385964,41.10275689223057,filtered,14,13,59,0.9285714285714286,0.22033898305084745,train,114,stage3,BE
0.6585365853658537,stage3:BE:b07b2e49fef8,1.0,0.0,baseline,41,27,27,0.6585365853658537,1.0,oos,41,stage3,BE
0.6585365853658537,stage3:BE:b07b2e49fef8,0.21951219512195122,11.924119241192411,filtered,9,7,27,0.7777777777777778,0.25925925925925924,oos,41,stage3,BE
0.5714285714285714,stage3:BELFB:b031f5add884,1.0,0.0,baseline,28,16,16,0.5714285714285714,1.0,stress,28,stage3,BELFB
0.5714285714285714,stage3:BELFB:b031f5add884,0.14285714285714285,42.85714285714286,filtered,4,4,16,1.0,0.25,stress,28,stage3,BELFB
0.4716981132075472,stage3:BELFB:b031f5add884,1.0,0.0,baseline,53,25,25,0.4716981132075472,1.0,train,53,stage3,BELFB
0.4716981132075472,stage3:BELFB:b031f5add884,0.22641509433962265,52.83018867924528,filtered,12,12,25,1.0,0.48,train,53,stage3,BELFB
0.625,stage3:BELFB:b031f5add884,1.0,0.0,baseline,16,10,10,0.625,1.0,oos,16,stage3,BELFB
0.625,stage3:BELFB:b031f5add884,0.1875,-29.166666666666668,filtered,3,1,10,0.3333333333333333,0.1,oos,16,stage3,BELFB
0.75,stage3:BIDU:926c6f7918c9,1.0,0.0,baseline,4,3,3,0.75,1.0,stress,4,stage3,BIDU
0.75,stage3:BIDU:926c6f7918c9,0.0,-75.0,filtered,0,0,3,0.0,0.0,stress,4,stage3,BIDU
0.26666666666666666,stage3:BIDU:926c6f7918c9,1.0,0.0,baseline,15,4,4,0.26666666666666666,1.0,train,15,stage3,BIDU
