path,path_kind,type,risk,size_bytes,size_human,file_count,recent_modified_utc,days_since_modified,reachable,reachable_from,reference_count,last_reference_trace,git_tracked,git_last_commit_date,git_last_commit,protected_reason,decision_reason
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/README.md,file,EXACT_DUPLICATE_REVIEW,REVIEW,557,557.00B,1,2026-07-08T23:03:33.024543+00:00,1.619,False,,0,none in active import/literal graph,True,2026-07-09T01:19:05+00:00,e5dc844,,"documentation/history value requires review; exact-content duplicates=['exp_add_buy_disable_smoke_20260615/README.md', 'exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/README.md', 'exp_batch_CE_multifeature_20260708/tickers/CE/stage3/README.md', 'exp_batch_stage23_smoke_3/tickers/CRWD/stage3/README.md', 'exp_batch_stage23_smoke_3/tickers/CW/stage3/README.md', 'exp_batch_stage23_smoke_3/tickers/WELL/stage3/README.md']"
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/entry_rejected_overlap.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,17948,17.53KiB,1,2026-07-08T23:31:45.042514+00:00,1.599,False,,0,none in active import/literal graph,True,2026-07-09T01:19:05+00:00,e5dc844,,outside confirmed current batch; research evidence may matter
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/entry_result.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,685,685.00B,1,2026-07-08T23:31:45.042514+00:00,1.599,False,,0,none in active import/literal graph,True,2026-07-09T01:19:05+00:00,e5dc844,,outside confirmed current batch; research evidence may matter
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/exit_result.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,523,523.00B,1,2026-07-09T01:18:31.646049+00:00,1.525,False,,0,none in active import/literal graph,True,2026-07-09T01:19:05+00:00,e5dc844,,outside confirmed current batch; research evidence may matter
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/last_run_summary.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,7324,7.15KiB,1,2026-07-09T01:19:02.133995+00:00,1.525,False,,0,none in active import/literal graph,True,2026-07-09T01:19:05+00:00,e5dc844,,outside confirmed current batch; research evidence may matter
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/manifest.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,2059,2.01KiB,1,2026-07-08T23:03:33.025543+00:00,1.619,False,,0,none in active import/literal graph,True,2026-07-09T01:19:05+00:00,e5dc844,,outside confirmed current batch; research evidence may matter
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/qualify_result.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,3309,3.23KiB,1,2026-07-08T23:23:39.358383+00:00,1.605,False,,0,none in active import/literal graph,True,2026-07-09T01:19:05+00:00,e5dc844,,outside confirmed current batch; research evidence may matter
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/rl_replay_trades.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,12662626,12.08MiB,1,2026-07-09T01:19:02.073995+00:00,1.525,False,,0,none in active import/literal graph,True,2026-07-09T01:19:05+00:00,e5dc844,,outside confirmed current batch; research evidence may matter
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/stage3_ineligible.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,503761,491.95KiB,1,2026-07-09T01:19:02.116995+00:00,1.525,False,,0,none in active import/literal graph,True,2026-07-09T01:19:05+00:00,e5dc844,,outside confirmed current batch; research evidence may matter
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage3/validate_result.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,1656,1.62KiB,1,2026-07-09T01:19:02.117995+00:00,1.525,False,,0,none in active import/literal graph,True,2026-07-09T01:19:05+00:00,e5dc844,,outside confirmed current batch; research evidence may matter
exp_batch_CE_multifeature_20260708/comparison.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,5020,4.90KiB,1,2026-07-09T03:27:35.551180+00:00,1.435,False,,0,none in active import/literal graph,True,2026-07-09T03:27:36+00:00,6997107,,outside confirmed current batch; research evidence may matter
exp_batch_CE_multifeature_20260708/comparison_readout.md,file,DOCUMENTATION_OR_NOTE,REVIEW,9518,9.29KiB,1,2026-07-09T03:27:35.552180+00:00,1.435,False,,0,none in active import/literal graph,True,2026-07-09T03:27:36+00:00,6997107,,documentation/history value requires review
exp_batch_CE_multifeature_20260708/dry_check.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,2651,2.59KiB,1,2026-07-08T23:37:34.869887+00:00,1.595,False,,0,none in active import/literal graph,True,2026-07-08T23:13:56+00:00,1f17876,,outside confirmed current batch; research evidence may matter
exp_batch_CE_multifeature_20260708/dry_check_readout.md,file,DOCUMENTATION_OR_NOTE,REVIEW,742,742.00B,1,2026-07-08T23:37:34.869887+00:00,1.595,False,,0,none in active import/literal graph,True,2026-07-08T23:13:56+00:00,1f17876,,documentation/history value requires review
exp_batch_CE_multifeature_20260708/entry_signal_replay_readout.md,file,DOCUMENTATION_OR_NOTE,REVIEW,5811,5.67KiB,1,2026-07-09T10:21:05.392741+00:00,1.148,False,,0,none in active import/literal graph,True,2026-07-09T10:21:07+00:00,7f4a1e6,,documentation/history value requires review
exp_batch_CE_multifeature_20260708/inputs/market_history_with_ce_multifeatures.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,417815,408.02KiB,1,2026-07-08T23:37:34.759888+00:00,1.595,False,,0,none in active import/literal graph,True,2026-07-08T23:13:56+00:00,1f17876,,outside confirmed current batch; research evidence may matter
exp_batch_CE_multifeature_20260708/run_all.log,file,LOG_ARTIFACT,REVIEW,150050,146.53KiB,1,2026-07-09T03:27:44.916163+00:00,1.435,False,,0,none in active import/literal graph,True,2026-07-09T10:10:21+00:00,8d96da4,,generated log not referenced by active path; retention policy required
exp_batch_CE_multifeature_20260708/run_status.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,10870,10.62KiB,1,2026-07-09T03:27:35.553180+00:00,1.435,False,,0,none in active import/literal graph,True,2026-07-09T03:27:36+00:00,6997107,,outside confirmed current batch; research evidence may matter
exp_batch_CE_multifeature_20260708/tickers/CE/stage2/config.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,6828,6.67KiB,1,2026-07-08T23:37:34.615888+00:00,1.595,False,,0,none in active import/literal graph,True,2026-07-09T03:27:36+00:00,6997107,,outside confirmed current batch; research evidence may matter
exp_batch_CE_multifeature_20260708/tickers/CE/stage2/early_cut_log.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,152651,149.07KiB,1,2026-07-08T23:37:33.283890+00:00,1.595,False,,0,none in active import/literal graph,True,2026-07-09T03:27:36+00:00,6997107,,outside confirmed current batch; research evidence may matter
exp_batch_CE_multifeature_20260708/tickers/CE/stage2/ga_history.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,16856,16.46KiB,1,2026-07-08T23:36:28.261007+00:00,1.596,False,,0,none in active import/literal graph,True,2026-07-09T03:27:36+00:00,6997107,,outside confirmed current batch; research evidence may matter
exp_batch_CE_multifeature_20260708/tickers/CE/stage2/period_metrics_all.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,415008,405.28KiB,1,2026-07-08T23:37:33.271890+00:00,1.595,False,,0,none in active import/literal graph,True,2026-07-09T03:27:36+00:00,6997107,,outside confirmed current batch; research evidence may matter
exp_batch_CE_multifeature_20260708/tickers/CE/stage2/rl_replay_trades.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,19929922,19.01MiB,1,2026-07-08T23:37:34.614888+00:00,1.595,False,,0,none in active import/literal graph,True,2026-07-09T03:27:36+00:00,6997107,,outside confirmed current batch; research evidence may matter
exp_batch_CE_multifeature_20260708/tickers/CE/stage2/run.log,file,LOG_ARTIFACT,REVIEW,1835,1.79KiB,1,2026-07-08T23:37:34.615888+00:00,1.595,False,,0,none in active import/literal graph,True,2026-07-09T03:27:36+00:00,6997107,,generated log not referenced by active path; retention policy required
exp_batch_CE_multifeature_20260708/tickers/CE/stage2/summary.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,2558,2.50KiB,1,2026-07-08T23:37:34.615888+00:00,1.595,False,,0,none in active import/literal graph,True,2026-07-09T03:27:36+00:00,6997107,,outside confirmed current batch; research evidence may matter
